ID,LAST_NAME,FIRST_NAME,NAME,TEAM,POSITION,HEIGHT,WEIGHT,DRAFT_YEAR
77493,MAYES,THARON,T. MAYES,PHI,G,6-3,175,
77495,MAYFIELD,BILL,B. MAYFIELD,GSW,F,6-7,205,
77494,MAYFIELD,KEN,K. MAYFIELD,NYK,G,6-2,185,1971
201953,MAYNOR,ERIC,E. MAYNOR,OKC,G,6-3,175,2009
201564,MAYO,O.J.,O. MAYO,MEM,G,6-5,210,2008
1630219,MAYS,SKYLAR,S. MAYS,ATL,G,6-4,205,2020
77496,MAYS,TRAVIS,T. MAYS,SAC,G,6-2,190,1990
77497,MAZZA,MATT,M. MAZZA,SHE,F,6-3,210,
201601,MBAH A MOUTE,LUC,L. MBAH A MOUTE,HOU,F,6-8,230,2008
2788,MBENGA,DJ,D. MBENGA,LAL,C,7-0,255,
77498,MCADOO,BOB,B. MCADOO,LAC,C,6-9,210,1972
203949,MCADOO,JAMES MICHAEL,J. MICHAEL MCADOO,GSW,F,6-9,240,
77499,MCBRIDE,KEN,K. MCBRIDE,ATL,F,6-3,190,1952
1628769,MCCALL,TAHJERE,T. MCCALL,,G,6-5,190,
203492,MCCALLUM,RAY,R. MCCALLUM,SAC,G,6-3,190,2013
737,MCCANN,BOB,B. MCCANN,MIN,F,6-7,245,1987
77500,MCCANN,BRENDAN,B. MCCANN,NYK,G,6-2,178,1957
77502,MCCANTS,MEL,M. MCCANTS,LAL,F,6-8,240,
101119,MCCANTS,RASHAD,R. MCCANTS,MIN,G,6-4,215,2005
77503,MCCARRON,MIKE,M. MCCARRON,HUS,G,5-11,180,
77504,MCCARTER,ANDRE,A. MCCARTER,SAC,G,6-3,190,1976
77505,MCCARTER,WILLIE,W. MCCARTER,LAL,G,6-3,175,1969
77506,MCCARTHY,JOHNNY,J. MCCARTHY,ATL,G,6-1,185,1956
77507,MCCARTY,HOWIE,H. MCCARTY,DEF,,,,
1820,MCCARTY,KELLY,K. MCCARTY,DEN,GF,6-7,200,
962,MCCARTY,WALTER,W. MCCARTY,BOS,F,6-10,245,1996
1043,MCCASKILL,AMAL,A. MCCASKILL,PHI,C,6-11,235,1996
1627775,MCCAW,PATRICK,P. MCCAW,TOR,G,6-7,181,2016
77509,MCCLAIN,DWAYNE,D. MCCLAIN,IND,G,6-6,185,1985
77510,MCCLAIN,"TED, HOUND DOG",T. HOUND DOG MCCLAIN,DEN,G,6-1,180,1971
2082,MCCLINTOCK,DAN,D. MCCLINTOCK,DEN,C,7-0,270,2000
77512,MCCLOSKEY,JACK,J. MCCLOSKEY,GSW,G,6-2,190,
45,MCCLOUD,GEORGE,G. MCCLOUD,IND,F,6-8,230,1989
203468,MCCOLLUM,CJ,C. MCCOLLUM,POR,G,6-3,190,2013
77513,MCCONATHY,JOHN,J. MCCONATHY,ATL,F,6-5,195,1951
77514,MCCONNELL,PAUL,P. MCCONNELL,ATL,G,5-10,170,
204456,MCCONNELL,T.J.,T. MCCONNELL,IND,G,6-1,190,2015
77515,MCCORD,KEITH,K. MCCORD,WAS,G,6-7,210,1979
77516,MCCORMICK,TIM,T. MCCORMICK,OKC,C,6-11,240,1984
1741,MCCOY,JELANI,J. MCCOY,OKC,F,6-10,255,1998
77517,MCCRACKEN,PAUL,P. MCCRACKEN,HOU,G,6-4,180,
200840,MCCRAY,CHRIS,C. MCCRAY,MIL,G,6-5,192,
1622,MCCRAY,RODNEY,R. MCCRAY,HOU,F,6-8,220,1983
77518,MCCRAY,SCOOTER,S. MCCRAY,OKC,F,6-9,215,1983
1628571,MCCREE,ERIK,E. MCCREE,UTA,F,6-8,225,
1626191,MCCULLOUGH,CHRIS,C. MCCULLOUGH,BKN,F,6-9,215,2015
77520,MCCULLOUGH,JOHN,J. MCCULLOUGH,PHX,G,6-4,190,1979
723,MCDANIEL,CLINT,C. MCDANIEL,SAC,G,6-4,180,
1365,MCDANIEL,XAVIER,X. MCDANIEL,OKC,F,6-7,218,1985
1630183,MCDANIELS,JADEN,J. MCDANIELS,MIN,F,6-10,185,2020
1629667,MCDANIELS,JALEN,J. MCDANIELS,CHA,FC,6-10,205,2019
77523,MCDANIELS,JIM,J. MCDANIELS,OKC,C,6-11,228,1971
203909,MCDANIELS,KJ,K. MCDANIELS,HOU,GF,6-6,205,2014
203926,MCDERMOTT,DOUG,D. MCDERMOTT,IND,F,6-7,225,2014
1630253,MCDERMOTT,SEAN,S. MCDERMOTT,MEM,F,6-6,195,
77524,MCDONALD,BEN,B. MCDONALD,GSW,F,6-8,210,1984
77525,MCDONALD,GLENN,G. MCDONALD,BOS,F,6-6,190,1974
1075,MCDONALD,MICHAEL,M. MCDONALD,CHA,C,6-10,232,1995
77527,MCDOWELL,HANK,H. MCDOWELL,LAC,F,6-9,215,1981
686,MCDYESS,ANTONIO,A. MCDYESS,DET,FC,6-9,245,1995
77528,MCELROY,JIM,J. MCELROY,UTA,G,6-3,190,1975
200829,MCFARLIN,IVAN,I. MCFARLIN,PHI,F,6-7,229,
77529,MCGAHA,MEL,M. MCGAHA,NYK,G,6-1,190,1948
203956,MCGARY,MITCH,M. MCGARY,OKC,F,6-10,255,2014
201580,MCGEE,JAVALE,J. MCGEE,CLE,CF,7-0,270,2008
77530,MCGEE,MIKE,M. MCGEE,LAL,F,6-5,190,1981
77531,MCGILL,BILL,B. MCGILL,NYK,C,6-9,225,1962
77532,MCGINNIS,GEORGE,G. MCGINNIS,PHI,F,6-8,235,1973
77533,MCGLOCKLIN,JON,J. MCGLOCKLIN,MIL,G,6-5,205,1965
1503,MCGRADY,TRACY,T. MCGRADY,HOU,GF,6-8,225,1997
77534,MCGREGOR,GIL,G. MCGREGOR,SAC,F,6-8,240,1971
203585,MCGRUDER,RODNEY,R. MCGRUDER,DET,G,6-4,205,
77536,MCGUIRE,AL,A. MCGUIRE,NYK,G,6-2,180,1951
77535,MCGUIRE,ALLIE,A. MCGUIRE,NYK,G,6-3,175,1973
77537,MCGUIRE,DICK,D. MCGUIRE,NYK,G,6-0,180,1949
201187,MCGUIRE,DOMINIC,D. MCGUIRE,WAS,F,6-9,235,2007
1450,MCHALE,KEVIN,K. MCHALE,BOS,F,6-10,210,1980
29,MCILVAINE,JIM,J. MCILVAINE,OKC,C,7-1,264,1994
976,MCINNIS,JEFF,J. MCINNIS,LAC,G,6-4,190,1996
77540,MCINTOSH,KENNY,K. MCINTOSH,OKC,F,6-7,225,1971
77541,MCKENNA,KEVIN,K. MCKENNA,BKN,F,6-5,195,1981
77542,MCKENZIE,FORREST,F. MCKENZIE,SAS,F,6-7,200,1986
77543,MCKENZIE,STAN,S. MCKENZIE,POR,F,6-5,195,1966
365,MCKEY,DERRICK,D. MCKEY,IND,F,6-10,241,1987
243,MCKIE,AARON,A. MCKIE,PHI,G,6-5,209,1994
77547,MCKINNEY,BILLY,B. MCKINNEY,DEN,G,6-0,160,1977
77545,MCKINNEY,CARLTON,C. MCKINNEY,LAC,F,6-4,190,
77546,MCKINNEY,HORACE,H. MCKINNEY,WAS,F,6-6,185,
203590,MCKINNEY-JONES,TREY,T. MCKINNEY-JONES,IND,G,6-5,220,
1628035,MCKINNIE,ALFONZO,A. MCKINNIE,LAL,F,6-7,215,
1629162,MCLAUGHLIN,JORDAN,J. MCLAUGHLIN,MIN,G,5-11,185,
203463,MCLEMORE,BEN,B. MCLEMORE,HOU,G,6-3,195,2013
77548,MCLEMORE,MCCOY,M. MCLEMORE,GSW,F,6-7,230,1964
77549,MCLEOD,GEORGE,G. MCLEOD,BAL,F,6-5,200,1952
2693,MCLEOD,KEITH,K. MCLEOD,UTA,G,6-2,190,
1728,MCLEOD,ROSHOWN,R. MCLEOD,ATL,F,6-8,221,1998
77551,MCMAHON,JACK,J. MCMAHON,ATL,G,6-1,185,1952
203,MCMILLAN,NATE,N. MCMILLAN,OKC,GF,6-5,210,1986
77553,MCMILLEN,TOM,T. MCMILLEN,ATL,F,6-11,215,1974
77554,MCMILLIAN,JIM,J. MCMILLIAN,LAL,F,6-5,215,1970
77555,MCMILLON,SHELLIE,S. MCMILLON,DET,F,6-5,205,1958
77556,MCMULLAN,MAL,M. MCMULLAN,INO,,,,
77557,MCNABB,CHET,C. MCNABB,BAL,,,,
77558,MCNAMARA,MARK,M. MCNAMARA,PHI,C,6-11,235,1982
77559,MCNAMEE,JOE,J. MCNAMEE,SAC,C,6-6,210,1950
202077,MCNEAL,JEREL,J. MCNEAL,PHX,G,6-3,200,
77560,MCNEALY,CHRIS,C. MCNEALY,NYK,F,6-7,210,1983
77562,MCNEILL,BOB,B. MCNEILL,NYK,G,6-1,170,1960
77561,MCNEILL,LARRY,L. MCNEILL,SAC,F,6-9,195,1973
77563,MCNULTY,CARL,C. MCNULTY,ATL,G,6-3,185,1952
2101,MCPHERSON,PAUL,P. MCPHERSON,PHX,G,6-4,210,
77565,MCQUEEN,COZELL,C. MCQUEEN,DET,F,6-11,235,1985
203895,MCRAE,JORDAN,J. MCRAE,DET,G,6-5,179,2014
77566,MCREYNOLDS,THALES,T. MCREYNOLDS,WAS,G,6-3,185,1965
201177,MCROBERTS,JOSH,J. MCROBERTS,IND,F,6-10,240,2007
77567,MCWILLIAMS,ERIC,E. MCWILLIAMS,HOU,F,6-8,200,1972
77568,MEARNS,GEORGE,G. MEARNS,PRO,F,6-3,175,
2098,MEDVEDENKO,SLAVA,S. MEDVEDENKO,LAL,F,6-10,253,
1577,MEE,DARNELL,D. MEE,DEN,G,6-5,175,1993
201975,MEEKS,JODIE,J. MEEKS,TOR,G,6-4,210,2009
77570,MEELY,CLIFF,C. MEELY,HOU,F,6-8,215,1971
77571,MEENTS,SCOTT,S. MEENTS,OKC,F,6-10,225,1986
77572,MEHEN,DICK,D. MEHEN,DET,F,6-5,195,
77573,MEINEKE,DON,D. MEINEKE,DET,F,6-7,208,1952
77574,MEINHOLD,CARL,C. MEINHOLD,BAL,G,6-2,185,
1626257,MEJRI,SALAH,S. MEJRI,DAL,C,7-2,235,
203539,MEKEL,GAL,G. MEKEL,DAL,G,6-3,191,
77576,MELCHIONNI,BILL,B. MELCHIONNI,PHI,G,6-1,165,1966
77575,MELCHIONNI,GARY,G. MELCHIONNI,PHX,G,6-2,185,1973
1629740,MELLI,NICOLO,N. MELLI,NOP,F,6-9,236,
203097,MELO,FAB,F. MELO,BOS,C,7-0,255,2012
1629001,MELTON,DE'ANTHONY,D. MELTON,MEM,G,6-2,200,2018
77577,MELVIN,ED,E. MELVIN,PIT,F,5-9,170,
77578,MEMINGER,DEAN,D. MEMINGER,NYK,G,6-1,175,1971
77579,MENCEL,CHUCK,C. MENCEL,LAL,G,6-0,168,1955
77580,MENGELT,JOHN,J. MENGELT,DET,G,6-2,195,1971
77581,MENKE,KEN,K. MENKE,WAT,G,6-0,168,
200822,MENSAH-BONSU,POPS,P. MENSAH-BONSU,TOR,F,6-10,240,
1500,MERCER,RON,R. MERCER,BOS,F,6-7,210,1997
77582,MERIWEATHER,JOE,J. MERIWEATHER,SAC,C,6-10,215,1975
77583,MERIWETHER,PORTER,P. MERIWETHER,PHI,G,6-2,180,1962
1630241,MERRILL,SAM,S. MERRILL,MIL,G,6-5,205,2020
77584,MESCHERY,TOM,T. MESCHERY,GSW,F,6-6,215,1961
1629002,METU,CHIMEZIE,C. METU,SAC,FC,6-9,225,2018
684,MEYER,LOREN,L. MEYER,DAL,CF,6-10,260,1995
77586,MEYERS,DAVE,D. MEYERS,MIL,F,6-9,215,1975
77587,MIASEK,STAN,S. MIASEK,CHS,F,6-5,210,
77588,MICHEAUX,LARRY,L. MICHEAUX,HOU,F,6-9,220,1983
1626175,MICKEY,JORDAN,J. MICKEY,MIA,CF,6-8,235,2015
203114,MIDDLETON,KHRIS,K. MIDDLETON,MIL,F,6-7,222,2012
77589,MIHALIK,ZIGMUND,Z. MIHALIK,PIT,G,6-0,180,
2036,MIHM,CHRIS,C. MIHM,CLE,C,7-0,265,2000
1628450,MIKA,ERIC,E. MIKA,,CF,6-10,233,
77590,MIKAN,ED,E. MIKAN,GSW,C,6-8,230,1948
600012,MIKAN,GEORGE,G. MIKAN,LAL,C,6-10,245,
77591,MIKAN,LARRY,L. MIKAN,CLE,F,6-7,210,1970
77593,MIKKELSEN,VERN,V. MIKKELSEN,LAL,F,6-7,230,1949
77594,MIKSIS,AL,A. MIKSIS,WAT,C,6-7,210,
101223,MILES,AARON,A. MILES,GSW,G,6-1,190,
101139,MILES,CJ,C. MILES,MEM,FG,6-6,220,2005
2032,MILES,DARIUS,D. MILES,LAC,F,6-9,235,2000
77596,MILES,EDDIE,E. MILES,DET,G,6-4,195,1963
1527,MILIC,MARKO,M. MILIC,PHX,F,6-6,235,1997
2545,MILICIC,DARKO,D. MILICIC,MEM,C,7-0,275,2003
77598,MILITZOK,NAT,N. MILITZOK,NYK,,,,
1889,MILLER,ANDRE,A. MILLER,DEN,G,6-3,200,1999
292,MILLER,ANTHONY,A. MILLER,LAL,F,6-9,255,1994
77605,MILLER,BILL,B. MILLER,CHS,,,,
77603,MILLER,BOB,B. MILLER,SAS,F,6-10,230,1978
1802,MILLER,BRAD,B. MILLER,SAC,CF,7-0,261,
203121,MILLER,DARIUS,D. MILLER,OKC,F,6-6,225,2012
77602,MILLER,DICK,D. MILLER,IND,F,6-6,215,1980
77599,MILLER,EDDIE,E. MILLER,BAL,F,6-8,225,1952
77600,MILLER,HARRY,H. MILLER,HUS,C,6-4,230,
77601,MILLER,JAY,J. MILLER,ATL,F,6-5,205,
1626259,MILLER,MALCOLM,M. MILLER,TOR,GF,6-7,210,
2034,MILLER,MIKE,M. MILLER,MEM,GF,6-8,218,2000
932,MILLER,OLIVER,O. MILLER,PHX,C,6-9,315,1992
203113,MILLER,QUINCY,Q. MILLER,DEN,F,6-9,210,2012
397,MILLER,REGGIE,R. MILLER,IND,G,6-7,195,1987
77604,MILLER,WALT,W. MILLER,PIT,F,6-2,190,
168,MILLS,CHRIS,C. MILLS,CLE,F,6-7,220,1993
77606,MILLS,JOHN,J. MILLS,PIT,C,6-8,203,
201988,MILLS,PATTY,P. MILLS,SAS,G,6-1,180,2009
371,MILLS,TERRY,T. MILLS,DET,CF,6-10,250,1990
202407,MILLSAP,ELIJAH,E. MILLSAP,UTA,GF,6-7,215,
200794,MILLSAP,PAUL,P. MILLSAP,DEN,F,6-7,257,2006
1629003,MILTON,SHAKE,S. MILTON,PHI,GF,6-5,205,2018
114,MINER,HAROLD,H. MINER,MIA,G,6-5,210,1992
77609,MINNIEFIELD,DIRK,D. MINNIEFIELD,CLE,G,6-3,180,1983
77610,MINOR,DAVE,D. MINOR,ATL,G,6-2,185,
65,MINOR,GREG,G. MINOR,BOS,GF,6-6,230,1994
77612,MINOR,MARK,M. MINOR,BOS,F,6-6,215,1972
202703,MIROTIC,NIKOLA,N. MIROTIC,MIL,F,6-10,250,2011
77613,MISAKA,WAT,W. MISAKA,NYK,G,5-7,150,1947
1954,MISKIRI,JASON,J. MISKIRI,CHA,G,6-2,185,
1628378,MITCHELL,DONOVAN,D. MITCHELL,UTA,G,6-1,215,2017
77615,MITCHELL,MIKE,M. MITCHELL,SAS,F,6-7,215,1978
77616,MITCHELL,MURRAY,M. MITCHELL,AND,C,6-6,,1948
417,MITCHELL,SAM,S. MITCHELL,MIN,F,6-7,215,1985
77614,MITCHELL,TODD,T. MITCHELL,MIA,F,6-7,205,1988
203183,MITCHELL,TONY,T. MITCHELL,MIL,F,6-6,216,
203502,MITCHELL,TONY,T. MITCHELL,DET,F,6-8,235,2013
1628513,MITROU-LONG,NAZ,N. MITROU-LONG,IND,G,6-3,218,
77618,MIX,STEVE,S. MIX,PHI,F,6-7,215,1969
77619,MLKVY,BILL,B. MLKVY,GSW,F,6-4,190,1952
1749,MOBLEY,CUTTINO,C. MOBLEY,HOU,G,6-4,215,1998
211,MOBLEY,ERIC,E. MOBLEY,MEM,C,6-11,235,1994
77621,MOFFETT,LARRY,L. MOFFETT,HOU,F,6-8,210,1977
77622,MOGUS,LEO,L. MOGUS,GSW,F,6-4,190,
1737,MOHAMMED,NAZR,N. MOHAMMED,CHA,C,6-10,250,1998
2040,MOISO,JEROME,J. MOISO,NOP,F,6-10,235,2000
77623,MOKESKI,PAUL,P. MOKESKI,MIL,C,7-0,250,1979
1629690,MOKOKA,ADAM,A. MOKOKA,CHI,G,6-5,190,
77624,MOLINAS,JACK,J. MOLINAS,DET,F,6-6,200,1953
77625,MOLIS,WAYNE,W. MOLIS,NYK,F,6-8,230,1965
77626,MONCRIEF,SIDNEY,S. MONCRIEF,MIL,G,6-4,180,1979
77627,MONEY,ERIC,E. MONEY,DET,G,6-0,170,1974
2752,MONIA,SERGEI,S. MONIA,POR,F,6-8,220,2004
1628370,MONK,MALIK,M. MONK,CHA,G,6-3,200,2017
600006,MONROE,EARL,E. MONROE,NYK,G,6-3,185,1967
202328,MONROE,GREG,G. MONROE,PHI,C,6-11,265,2010
77628,MONROE,RODNEY,R. MONROE,ATL,G,6-3,185,1991
1626242,MONTERO,LUIS,L. MONTERO,POR,G,6-7,185,
77630,MONTGOMERY,HOWIE,H. MONTGOMERY,GSW,F,6-4,220,1962
376,MONTROSS,ERIC,E. MONTROSS,DET,C,7-0,270,1994
200081,MOON,JAMARIO,J. MOON,TOR,F,6-8,205,
77631,MOONEY,JIM,J. MOONEY,GSW,F,6-5,215,
1629760,MOONEY,MATT,M. MOONEY,CLE,G,6-2,199,
77632,MOORE,ANDRE,A. MOORE,DEN,F,6-9,215,1987
1628500,MOORE,BEN,B. MOORE,SAS,F,6-8,220,
202734,MOORE,E'TWAUN,E. MOORE,PHX,G,6-3,191,2011
77634,MOORE,JACKIE,J. MOORE,GSW,F,6-5,180,
77633,MOORE,JOHNNY,J. MOORE,SAS,G,6-1,175,1979
77635,MOORE,LOWES,L. MOORE,BKN,G,6-1,170,1980
1630,MOORE,MIKKI,M. MOORE,DET,FC,7-0,225,
77636,MOORE,OTTO,O. MOORE,DET,C,6-11,205,1968
77637,MOORE,RON,R. MOORE,DET,C,7-0,260,1987
929,MOORE,TRACY,T. MOORE,DAL,G,6-4,200,
1629630,MORANT,JA,J. MORANT,MEM,G,6-3,174,2019
203961,MORELAND,ERIC,E. MORELAND,TOR,FC,6-10,238,
77639,MORELAND,JACKIE,J. MORELAND,DET,F,6-7,215,1960
77640,MORGAN,GUY,G. MORGAN,IND,G,6-8,205,1982
1629752,MORGAN,JUWAN,J. MORGAN,UTA,F,6-7,232,
77641,MORGAN,REX,R. MORGAN,BOS,G,6-5,190,1970
77642,MORGENTHALER,ELMO,E. MORGENTHALER,GSW,C,6-9,230,
77644,MORNINGSTAR,DARREN,D. MORNINGSTAR,DAL,C,6-10,235,1992
356,MORRIS,CHRIS,C. MORRIS,BKN,F,6-8,228,1988
202721,MORRIS,DARIUS,D. MORRIS,LAL,G,6-4,195,2011
77647,MORRIS,ISAIAH,I. MORRIS,DET,F,6-8,229,1992
1628537,MORRIS,JAYLEN,J. MORRIS,ATL,G,6-5,185,
202693,MORRIS,MARKIEFF,M. MORRIS,LAL,F,6-8,245,2011
77646,MORRIS,MAX,M. MORRIS,SHE,F,6-2,195,
1628420,MORRIS,MONTE,M. MORRIS,DEN,G,6-2,183,2017
201043,MORRIS,RANDOLPH,R. MORRIS,ATL,C,6-11,275,
2242,MORRIS,TERENCE,T. MORRIS,HOU,F,6-9,221,2001
202694,MORRIS SR.,MARCUS,M. MORRIS SR.,LAC,F,6-8,218,2011
200747,MORRISON,ADAM,A. MORRISON,CHA,F,6-8,205,2006
77648,MORRISON,DWIGHT,D. MORRISON,BOS,F,6-8,220,1954
77649,MORRISON,MIKE,M. MORRISON,PHX,G,6-4,195,1989
201627,MORROW,ANTHONY,A. MORROW,OKC,G,6-5,210,
132,MORTON,DWAYNE,D. MORTON,GSW,G,6-7,195,1994
1972,MORTON,JOHN,J. MORTON,CLE,F,6-3,180,1989
77652,MORTON,RICHARD,R. MORTON,IND,F,6-3,190,
77653,MOSLEY,GLENN,G. MOSLEY,SAS,F,6-8,195,1977
77654,MOSS,PERRY,P. MOSS,GSW,G,6-2,185,1982
734,MOTEN,LAWRENCE,L. MOTEN,MEM,G,6-5,190,1995
202700,MOTIEJUNAS,DONATAS,D. MOTIEJUNAS,SAS,FC,7-0,220,2011
1628405,MOTLEY,JOHNATHAN,J. MOTLEY,LAC,F,6-8,230,
2069,MOTTOLA,HANNO,H. MOTTOLA,ATL,CF,6-11,247,2000
203102,MOULTRIE,ARNETT,A. MOULTRIE,PHI,F,6-10,240,2012
297,MOURNING,ALONZO,A. MOURNING,MIA,C,6-10,261,1992
202389,MOZGOV,TIMOFEY,T. MOZGOV,ORL,C,7-1,275,
77657,MRAZOVICH,CHUCK,C. MRAZOVICH,INO,F,6-5,185,1950
1626144,MUDIAY,EMMANUEL,E. MUDIAY,UTA,G,6-3,200,2015
77658,MUELLER,ERWIN,E. MUELLER,DET,F,6-8,230,1966
203498,MUHAMMAD,SHABAZZ,S. MUHAMMAD,MIN,GF,6-6,221,2013
1628539,MULDER,MYCHAL,M. MULDER,GSW,G,6-3,184,
77659,MULLANEY,JOE,J. MULLANEY,BOS,G,6-0,165,1949
77660,MULLENS,BOB,B. MULLENS,HUS,,,,
201957,MULLENS,BYRON,B. MULLENS,CHA,C,7-0,275,2009
904,MULLIN,CHRIS,C. MULLIN,GSW,F,6-7,215,1985
77662,MULLINS,JEFF,J. MULLINS,GSW,G,6-4,190,1964
942,MUNDT,TODD,T. MUNDT,ATL,C,7-0,255,
204098,MUNFORD,XAVIER,X. MUNFORD,MEM,G,6-4,173,
77664,MUNK,CHRIS,C. MUNK,UTA,F,6-9,225,
77665,MUNROE,GEORGE,G. MUNROE,BOM,G,5-11,170,
785,MURDOCK,ERIC,E. MURDOCK,MIL,G,6-1,200,1991
49,MURESAN,GHEORGHE,G. MURESAN,WAS,C,7-7,303,1993
77668,MURPHY,ALLEN,A. MURPHY,LAL,G,6-4,190,1975
77669,MURPHY,CALVIN,C. MURPHY,HOU,G,5-9,165,1970
77672,MURPHY,DICK,D. MURPHY,NYK,G,6-1,175,
203513,MURPHY,ERIK,E. MURPHY,CHI,F,6-10,230,2013
77670,MURPHY,JAY,J. MURPHY,LAC,F,6-9,220,1984
77671,MURPHY,JOHN,J. MURPHY,GSW,F,6-2,175,1975
203122,MURPHY,KEVIN,K. MURPHY,UTA,G,6-6,185,2012
77673,MURPHY,RONNIE,R. MURPHY,POR,F,6-5,225,1987
77674,MURPHY,TOD,T. MURPHY,MIN,C,6-9,220,1986
2211,MURPHY,TROY,T. MURPHY,GSW,FC,6-11,245,2001
1627749,MURRAY,DEJOUNTE,D. MURRAY,SAS,G,6-4,180,2016
2436,MURRAY,FLIP,F. MURRAY,OKC,G,6-3,200,2002
1627750,MURRAY,JAMAL,J. MURRAY,DEN,G,6-4,215,2016
77675,MURRAY,KEN,K. MURRAY,DET,G,6-2,190,1950
441,MURRAY,LAMOND,L. MURRAY,LAC,F,6-7,235,1994
145,MURRAY,TRACY,T. MURRAY,WAS,F,6-7,228,1992
77676,MURREY,DORIE,D. MURREY,OKC,F,6-8,215,1966
203315,MURRY,TOURE',T. MURRY,NYK,G,6-5,195,
1629058,MUSA,DZANAN,D. MUSA,BKN,GF,6-9,217,2018
203488,MUSCALA,MIKE,M. MUSCALA,OKC,FC,6-10,240,2013
77677,MUSI,ANGELO,A. MUSI,GSW,G,5-9,145,
1054,MUSTAF,JERROD,J. MUSTAF,PHX,F,6-10,238,1990
87,MUTOMBO,DIKEMBE,D. MUTOMBO,DEN,C,7-2,260,1991
982,MUURSEPP,MARTIN,M. MUURSEPP,DAL,F,6-9,235,1996
939,MYERS,PETE,P. MYERS,CHI,GF,6-6,192,1986
1629004,MYKHAILIUK,SVI,S. MYKHAILIUK,DET,GF,6-7,205,2018
1823,N'DIAYE,MAKHTAR,M. N'DIAYE,MEM,,,,
2055,N'DIAYE,MAMADOU,M. N'DIAYE,TOR,C,7-0,255,2000
77681,NABER,BOB,B. NABER,INO,F,6-3,185,
77682,NACHAMKIN,BORIS,B. NACHAMKIN,SAC,F,6-6,210,1954
2411,NACHBAR,BOSTJAN,B. NACHBAR,BKN,F,6-9,221,2002
1627846,NADER,ABDEL,A. NADER,PHX,F,6-5,225,2016
77683,NAGEL,JERRY,J. NAGEL,DET,G,6-0,190,1949
77684,NAGY,FRED,F. NAGY,JET,G,6-1,185,1947
1924,NAILON,LEE,L. NAILON,CHA,F,6-9,238,1999
2059,NAJERA,EDUARDO,E. NAJERA,DEN,F,6-8,235,2000
77685,NANCE,LARRY,L. NANCE,PHX,F,6-10,205,1981
1626204,NANCE JR.,LARRY,L. NANCE JR.,CLE,FC,6-7,245,2015
203894,NAPIER,SHABAZZ,S. NAPIER,WAS,G,6-0,175,2014
77686,NAPOLITANO,PAUL,P. NAPOLITANO,JET,G,6-2,185,1947
77688,NASH,BOB,B. NASH,SAC,F,6-8,195,1972
77687,NASH,CHARLES,C. NASH,LAL,F,6-5,215,1964
959,NASH,STEVE,S. NASH,PHX,G,6-3,178,1996
77689,NATER,SWEN,S. NATER,LAC,C,6-11,240,1973
77690,NATHAN,HOWARD,H. NATHAN,ATL,G,5-11,175,
77691,NATT,CALVIN,C. NATT,POR,F,6-6,220,1979
77692,NATT,KENNY,K. NATT,UTA,G,6-3,185,1980
77693,NAULLS,WILLIE,W. NAULLS,NYK,F,6-6,225,1956
2434,NAVARRO,JUAN CARLOS,J. CARLOS NAVARRO,MEM,G,6-3,170,2002
202380,NDIAYE,HAMADY,H. NDIAYE,WAS,C,7-0,235,2010
101238,NDONG,BONIFACE,B. NDONG,LAC,C,7-0,205,
1626254,NDOUR,MAURICE,M. NDOUR,NYK,F,6-9,200,
77694,NEAL,CRAIG,C. NEAL,MIA,G,6-5,165,1988
202390,NEAL,GARY,G. NEAL,SAS,G,6-4,210,
77695,NEAL,JIM,J. NEAL,PHI,C,6-11,235,1953
77696,NEAL,LLOYD,L. NEAL,POR,F,6-7,225,1972
77697,NEALY,ED,E. NEALY,SAC,F,6-7,238,1982
203517,NEDOVIC,NEMANJA,N. NEDOVIC,GSW,G,6-3,192,2013
77698,NEGRATTI,AL,A. NEGRATTI,WAS,F,6-3,200,
77699,NELSON,BARRY,B. NELSON,MIL,C,6-10,230,1971
201634,NELSON,DEMARCUS,D. NELSON,GSW,G,6-4,200,
77700,NELSON,DON,D. NELSON,BOS,F,6-6,210,1962
2749,NELSON,JAMEER,J. NELSON,DET,G,6-0,190,2004
77701,NELSON,LOUIE,L. NELSON,UTA,G,6-3,190,1973
1129,NEMBHARD,RUBEN,R. NEMBHARD,UTA,G,6-3,208,
1838,NESBY,TYRONE,T. NESBY,LAC,FG,6-6,245,
1630174,NESMITH,AARON,A. NESMITH,BOS,GF,6-5,215,2020
77704,NESSLEY,MARTIN,M. NESSLEY,LAC,F,7-2,260,1987
1725,NESTEROVIC,RASHO,R. NESTEROVIC,MIN,C,7-0,255,1998
203526,NETO,RAUL,R. NETO,WAS,G,6-1,180,2013
77705,NEUMANN,JOHNNY,J. NEUMANN,LAL,G,6-6,200,1973
77706,NEUMANN,PAUL,P. NEUMANN,PHI,G,6-1,175,1959
77707,NEVITT,CHUCK,C. NEVITT,DET,C,7-5,217,1982
1116,NEWBERN,MELVIN,M. NEWBERN,DET,G,6-4,200,
1096,NEWBILL,IVANO,I. NEWBILL,ATL,C,6-10,245,1994
1956,NEWBLE,IRA,I. NEWBLE,CLE,GF,6-7,220,
77710,NEWLIN,MIKE,M. NEWLIN,HOU,G,6-4,200,1971
271,NEWMAN,JOHNNY,J. NEWMAN,MIL,F,6-7,210,1986
1629005,NEWMAN,MALIK,M. NEWMAN,,G,6-3,190,
77712,NEWMARK,DAVE,D. NEWMARK,CHI,C,7-0,240,1968
